,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
302,CHEMBL1432739,C#CCOc1ccccc1/C=C1/C(=O)ON=C1C,inactive,241.24599999999995,2.0147,0.0,4.0,4.0
303,CHEMBL1305450,COc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,inactive,292.29400000000004,4.158400000000003,0.0,5.0,4.131179293802482
304,CHEMBL1581158,O=C1CCNc2cc3ccccc3cc21,inactive,197.237,2.8381000000000007,1.0,2.0,4.0
305,CHEMBL1533094,O=C1NN(c2cccc(Br)c2)C(=O)/C1=C\c1ccc(O)cc1,inactive,359.17900000000003,2.6161000000000003,2.0,3.0,4.0
306,CHEMBL2002332,Sc1nnc(-c2ccco2)n1/N=C/C(Cl)=C/c1ccccc1,inactive,330.8,3.9406000000000025,1.0,6.0,4.2030096094543135
307,CHEMBL1526088,CCc1ccc(NC2=NC(=O)/C(=C/c3cc(Br)c(OCC(=O)O)c(OC)c3)S2)cc1,inactive,491.3630000000002,4.565900000000003,2.0,6.0,4.4029633350223465
308,CHEMBL1464014,Cn1cccc1/C=C1\C(=O)NC(=O)N(Cc2ccccc2)C1=O,inactive,309.32500000000005,1.6871,1.0,4.0,4.6307841425898575
309,CHEMBL1716414,O=[N+]([O-])c1cc(-c2ccccc2)cc([N+](=O)[O-])c1O,inactive,260.205,2.875600000000001,1.0,5.0,4.2309182128817815
310,CHEMBL1735864,O=C(O)C(Cc1ccccc1)N1C(=O)C=CC1=O,inactive,245.234,0.6073,1.0,3.0,4.0
311,CHEMBL1571889,CC(C)CN(CC(C)C)c1ccc(C=C2C(=O)NC(=S)NC2=O)cc1[N+](=O)[O-],inactive,404.49200000000013,2.6274999999999995,2.0,6.0,4.799423073245152
312,CHEMBL1589086,O=C1NC(=O)C(=Cc2coc3ccccc3c2=O)C(=O)N1,inactive,284.227,0.5423999999999999,2.0,5.0,4.0
313,CHEMBL1353570,COc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)cc1COCC(F)(F)F,inactive,510.5490000000003,5.006500000000005,0.0,6.0,4.557206774060231
314,CHEMBL1393237,Cc1ccc(C(C2=C(O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)s1,inactive,388.52900000000017,4.915720000000004,1.0,5.0,4.531652669587842
315,CHEMBL1385494,CC1=C/C(=C(/c2cc(C)c(O)c(Br)c2)c2ccccc2S(=O)(=O)O)C=C(Br)C1=O.N,inactive,557.26,5.481520000000003,3.0,5.0,4.42021640338319
316,CHEMBL1345754,CCCCC1(C)OC(=O)C(=Cc2ccc(-c3ccc(Cl)c(C(=O)O)c3)o2)C(=O)O1,inactive,418.8290000000002,4.688000000000004,1.0,6.0,4.855114581712858
317,CHEMBL1313485,CCOC(=O)c1ccc(CC(=O)c2ccc(O)c(O)c2O)o1,inactive,306.27,1.9985000000000013,3.0,7.0,4.473789996158335
318,CHEMBL1408292,COc1cc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc(OC)c1OC,inactive,480.58900000000034,3.115520000000002,1.0,8.0,4.427709393848582
319,CHEMBL2001761,Oc1ccc(/C=N/N2CCCCC2)c(O)c1O,inactive,236.27099999999996,1.6231999999999998,3.0,5.0,4.0
320,CHEMBL2001904,CC1=C/C(=C(\c2cc(C)c(O)c(Br)c2)c2ccccc2S(=O)(=O)O)C=C(Br)C1=O,inactive,540.229,5.319520000000004,2.0,4.0,4.27417000967942
321,CHEMBL1393327,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2nc(-c3ccccc3)cs2)cc1,inactive,361.404,3.5191000000000017,1.0,6.0,4.224535190654261
322,CHEMBL1550490,CCOC(=O)c1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,inactive,321.332,3.0817000000000014,1.0,5.0,4.0
323,CHEMBL1464042,COC(=O)c1sc(-c2ccc(C(C)(C)C)cc2)cc1NC(=O)/C=C/C(=O)O,inactive,387.4570000000001,4.078500000000002,2.0,5.0,4.18568579979254
324,CHEMBL1503442,O=C1C(=Cc2cccn2-c2ccc(O)cc2)C(=O)c2ccccc21,inactive,315.32800000000003,3.645500000000002,1.0,4.0,4.99481948749622
325,CHEMBL1393512,CN1C(=O)NC(=O)/C(=C/c2ccc(C(=O)O)cc2)C1=O,inactive,274.232,0.47640000000000016,2.0,4.0,4.069968385049027
326,CHEMBL1542529,CCCOc1ccc(/C=C2/C(=O)ON=C2C)cc1OCC,inactive,289.331,3.1902000000000017,0.0,5.0,4.5376020021010435
327,CHEMBL1736254,O=C1C(=NCCc2cc(Br)c(O)c(Br)c2)C=C(O)c2cccnc21,inactive,452.1020000000001,4.091100000000003,2.0,5.0,4.912928794093465
328,CHEMBL1542511,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cccs1,inactive,268.34099999999995,3.5542000000000025,0.0,3.0,4.329568590639394
329,CHEMBL1408494,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)CSc3nc(O)c4c(C)c(C)sc4n3)cc2)no1,inactive,505.60300000000024,3.8417600000000016,3.0,10.0,4.086928259690749
330,CHEMBL390559,Cc1nn(-c2ccccc2)c(Cl)c1/C=C1\SC(=S)N(CCCCCC(=O)O)C1=O,inactive,449.9850000000003,4.680320000000004,1.0,6.0,4.383524486111434
332,CHEMBL1433028,O=C(O)/C=C/C(=O)c1ccc2c(c1)NC(=O)CO2,inactive,247.206,0.841,2.0,4.0,4.0
333,CHEMBL1472217,O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(/C=C/C(=O)c3ccccc3)cc1)C2=O,inactive,397.3860000000001,4.081500000000003,1.0,4.0,4.24626377782499
334,CHEMBL1313807,Cc1c(CCC(=O)O)c(=O)oc2c(C)c3occ(-c4ccc(Br)cc4)c3cc12,inactive,441.27700000000004,5.602740000000003,1.0,4.0,4.478208350360877
335,CHEMBL2005484,O=C(O)COc1ccccc1/C=N/Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-],inactive,504.90800000000024,3.958400000000002,3.0,8.0,4.435097327470795
336,CHEMBL1589453,COc1ccc(S(=O)(=O)CC(=O)c2cc3cc(Br)ccc3oc2=O)cc1,inactive,437.26700000000005,3.2207000000000017,0.0,6.0,4.0
337,CHEMBL1521165,Cc1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3)C2=O)c(C)n1-c1ccc(C(=O)O)c(Cl)c1,inactive,463.8770000000002,4.112140000000003,2.0,5.0,4.195656081520134
338,CHEMBL1393568,CSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3F)ncc2Cl)s1,inactive,459.9370000000001,3.0687000000000015,1.0,9.0,4.2813322646837895
339,CHEMBL133576,Cc1cc(C)c(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1.[Na+],inactive,458.47100000000023,0.6211599999999999,2.0,7.0,4.668167955563751
340,CHEMBL1464107,Cc1nn(-c2cccc(Cl)c2)c2nc(-c3ccco3)cc(C(=O)O)c12,inactive,353.7650000000001,4.340520000000002,1.0,5.0,4.0
341,CHEMBL1363719,COc1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3)C2=O)c([N+](=O)[O-])cc1OC,inactive,397.3430000000002,2.2784000000000004,1.0,7.0,4.761953896871205
342,CHEMBL1453327,Cc1sc(NC(=O)C2CCCCC2C(=O)O)c(C(N)=O)c1-c1ccc(C(C)(C)C)cc1,inactive,442.5810000000002,4.9494200000000035,3.0,4.0,4.221270076003888
343,CHEMBL1345808,Cc1ccc(N2C(=O)C(Cl)=C(N3CCN(C)CC3)C2=O)c(C)c1,inactive,333.81900000000013,1.87444,0.0,4.0,4.393081474051709
344,CHEMBL1716493,Oc1cc(CNCc2ccccc2)c(O)cc1CNCc1ccccc1,inactive,348.4460000000001,3.6774000000000022,4.0,4.0,4.42724453484578
345,CHEMBL1415513,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(F)cc2)o1)c1c(C)n[nH]c1O,inactive,368.3680000000001,3.7401400000000016,4.0,5.0,4.235898623523771
346,CHEMBL1473975,O=C1ON=C(c2ccc([N+](=O)[O-])cc2)/C1=C/c1ccccc1O,inactive,310.265,2.644900000000001,1.0,6.0,4.489857300597427
347,CHEMBL1374665,Cc1cccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)c1,inactive,306.749,1.65082,0.0,4.0,4.46268472688799
348,CHEMBL1381243,CCCCn1c(NC(=O)c2ccc(Br)o2)c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc21,inactive,553.4380000000001,5.825200000000004,1.0,7.0,4.12280148472821
349,CHEMBL1385654,COc1ccc(C2CC(c3ccccc3)=NN2c2ccc(Cl)c(C(=O)O)c2)cc1,inactive,406.8690000000001,5.402500000000004,1.0,4.0,4.398700689805662
350,CHEMBL1736648,O=C(O)c1cc(N2C(=O)C=CC2=O)cc(N2C(=O)C=CC2=O)c1,inactive,312.237,0.24360000000000004,1.0,5.0,4.707965564005264
351,CHEMBL1516335,O=C(O)CN1C(=O)/C(=C\c2ccccc2OCc2ccc(F)cc2)SC1=S,inactive,403.456,3.690500000000003,1.0,5.0,4.364516253185088
352,CHEMBL1408395,Cc1ccc2c(c1)c(=O)c1c3n2CCN(C(=O)CCl)C3CC1,inactive,316.788,2.3782200000000007,0.0,3.0,4.0
353,CHEMBL1486827,O=C(Cc1cnn(-c2ccccc2)c1)c1ccc(O)c(O)c1O,inactive,310.3090000000001,2.4145000000000016,3.0,6.0,4.120961494762763
354,CHEMBL1589514,COc1ccc(N2C(=O)/C(=C/c3ccco3)C(=O)NC2=S)cc1,inactive,328.349,2.1194999999999995,1.0,5.0,4.0
355,CHEMBL1598843,CCOc1cc(/C=C2/C(=O)ON=C2C)ccc1OCc1ccccc1F,inactive,355.36500000000007,4.119500000000004,0.0,5.0,4.382370702242158
356,CHEMBL1492654,CCOC(=O)C1Nc2ccc(C(=O)O)cc2C2C=CCC12,inactive,287.31500000000005,2.401700000000001,2.0,4.0,4.3472703039307525
358,CHEMBL1490987,CCCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(C)cc3)ncc2Cl)s1,inactive,451.9610000000001,3.4686200000000023,1.0,8.0,4.0
359,CHEMBL515505,Nc1nc(Sc2ccc([N+](=O)[O-])c3nonc23)c2nc[nH]c2n1,inactive,330.289,1.5306999999999997,2.0,10.0,4.795066477645856
360,CHEMBL1464233,C#CCOc1c(Br)cc(/C=C2/C(=O)ON=C2C)cc1OC,inactive,350.16800000000006,2.785800000000001,0.0,5.0,4.0
361,CHEMBL1736502,CCCCCCCCSC1=CC(=O)C(OC)=C(OC)C1=O,inactive,312.43100000000004,3.620200000000003,0.0,5.0,4.903437561625864
362,CHEMBL1489368,Cc1cccc2c1c1ccc3c(c1n2C)C(=O)C=CC3=O,inactive,275.307,3.5751200000000027,0.0,3.0,4.475474063373624
363,CHEMBL3197153,C/C(=N\Nc1cccc(C(=O)O)c1)c1ccc2c(c1)Nc1ccccc1S2,inactive,375.45300000000003,5.429100000000002,3.0,5.0,4.0
364,CHEMBL1503793,CC(C(=O)Nc1ccc(C(=O)O)c(O)c1)N1C(=O)/C(=C\c2ccco2)SC1=S,inactive,418.4520000000001,2.9118000000000013,3.0,7.0,4.100015437450609
366,CHEMBL1363865,O=C1ON=C(c2ccccc2)/C1=C/c1ccc(OS(=O)(=O)c2ccccc2)cc1,inactive,405.4310000000001,3.7988000000000026,0.0,6.0,4.491066473949967
367,CHEMBL1425314,Cc1ccc(F)c(NC(=O)/C(C#N)=C(\O)c2ccc(C(C)(C)C)cc2)c1,inactive,352.40900000000016,4.863000000000004,2.0,3.0,4.487182241435127
368,CHEMBL1414222,CC(C)C1Nc2ccc(C(=O)O)cc2C2C=CCC21,inactive,257.33299999999997,3.494600000000002,2.0,2.0,4.412289034981089
369,CHEMBL1369048,C=CCc1cc(C=C2C(=O)NC(=O)NC2=O)cc(OC)c1OCc1ccc(C(=O)O)cc1,inactive,436.42000000000024,2.4503000000000004,3.0,6.0,4.535808629359001
370,CHEMBL1442758,O=C(O)c1[nH]c2ccccc2c1C(c1cccc(O)c1)c1c(C(=O)O)[nH]c2ccccc12,inactive,426.42800000000017,4.931400000000002,5.0,3.0,4.635261444944601
371,CHEMBL1550841,O=S(=O)(Nc1nc2ccccc2nc1NCc1ccco1)c1ccc(Cl)cc1,inactive,414.87400000000014,4.289100000000002,2.0,6.0,4.036589984319772
372,CHEMBL1443706,Cl.O=C(NCC(c1cccs1)N1CCOCC1)c1ccccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,inactive,587.5070000000002,4.335600000000004,2.0,8.0,4.0
373,CHEMBL1598985,CCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)s1,inactive,423.90700000000004,2.770100000000001,1.0,8.0,4.0
374,CHEMBL1363782,Cc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)s1,inactive,388.52900000000017,4.288920000000004,0.0,5.0,4.333294863880101
375,CHEMBL1345999,O=C1NC(=O)C(=Cc2cc(Cl)ccc2OCc2ccc(C(=O)O)cc2)C(=O)N1,inactive,400.77400000000006,2.366599999999999,3.0,5.0,4.684029654543083
376,CHEMBL3199187,COC(=O)c1ccc(COc2ccccc2/C=N/Nc2cccc(C(=O)O)c2)cc1,inactive,404.42200000000014,4.196400000000002,2.0,6.0,4.11781711236973
377,CHEMBL1717449,Nc1c(Br)cc(Br)c2c1C(=O)c1c(cccc1S(=O)(=O)O)C2=O,inactive,461.0870000000002,2.815900000000002,2.0,5.0,4.0172314227489885
378,CHEMBL3183391,CCc1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,inactive,480.56700000000023,3.4857000000000022,1.0,5.0,4.639785386704648
379,CHEMBL3182716,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,inactive,508.6210000000002,4.220800000000003,1.0,5.0,4.593971055036385
380,CHEMBL1336283,Cc1ccc(NC(S)=NNc2ccc([N+](=O)[O-])cc2S(=O)(=O)Nc2ccccc2C(=O)O)cc1C,inactive,515.5730000000002,4.435440000000002,5.0,7.0,4.0
381,CHEMBL2007419,C/C(CC(c1ccccc1)c1c(O)oc2ccccc2c1=O)=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],inactive,488.45600000000024,5.3250000000000055,2.0,9.0,4.024936003904764
382,CHEMBL1555532,N#Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1S(=O)(=O)Cc1ccccc1,inactive,347.30800000000005,2.34858,0.0,7.0,4.0
383,CHEMBL1521297,Cc1ccc(C(=O)c2coc3c2C(=O)C(=O)c2ccccc2-3)cc1,inactive,316.312,3.865020000000003,0.0,4.0,4.259637310505756
385,CHEMBL1572216,Cc1n[nH]c(O)c1C(c1ccc(-c2cccc(Cl)c2)o1)c1c(C)n[nH]c1O,inactive,384.8230000000001,4.254440000000002,4.0,5.0,4.247874692702101
386,CHEMBL1594182,CCCn1nc([N+](=O)[O-])c(C(C#N)c2nc3ccccc3o2)c(Cl)c1=O,inactive,373.75600000000014,3.0115800000000013,0.0,8.0,4.4590451910738675
387,CHEMBL1318778,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(OCC(=O)O)c(Cl)c1,inactive,406.8290000000002,3.811980000000001,2.0,6.0,4.445147565627946
388,CHEMBL1542987,O=S(=O)([O-])CCC[n+]1c(SCCCS(=O)(=O)O)sc2ccc(Cl)cc21,inactive,445.9930000000001,2.1475,1.0,7.0,4.0
389,CHEMBL551842,CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,inactive,456.4910000000003,5.529500000000004,2.0,7.0,4.492279023314387
390,CHEMBL1408705,O=C1NC(=S)N(c2ccccc2F)C(=O)/C1=C\c1cccs1,inactive,332.38100000000003,2.7185000000000006,1.0,4.0,4.152859382586594
391,CHEMBL1581683,O=C(O)CCC(=O)NCCc1c(/C=C2/C(=O)NC(=S)N(Cc3ccc(F)cc3)C2=O)[nH]c2ccccc12,inactive,522.5580000000001,2.6574,4.0,5.0,4.0
392,CHEMBL3190629,Oc1ccc2ccccc2c1/C=N\C12CN3CCN(CN(C3)C1)C2,inactive,322.4120000000001,1.5648999999999997,1.0,5.0,4.268330668171363
393,CHEMBL1503852,O=C(CN1C(=O)/C(=C/c2ccco2)SC1=S)Nc1ccc(O)c(C(=O)O)c1,inactive,404.4250000000001,2.5233000000000008,3.0,7.0,4.0
395,CHEMBL1374603,COc1ccc(NS(=O)(=O)c2ccc3c(c2)[C@H]2C=CC[C@H]2[C@@H](c2ccc(C(=O)O)cc2)N3)cc1,inactive,476.55400000000014,5.020700000000003,3.0,5.0,4.353400248279627
396,CHEMBL1598944,COc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(C)c(C)c3)C2=O)cc1CN1C(=O)c2ccccc2C1=O,inactive,509.5180000000003,3.7746400000000033,1.0,6.0,4.0021332737608555
397,CHEMBL1503985,CCc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccccc3C(=O)O)C2=O)cc1,inactive,454.5730000000001,4.567300000000003,2.0,5.0,4.5121548798885645
398,CHEMBL1318817,COc1cc(N=c2ssnc2Cl)c(OC)cc1Cl,inactive,323.226,3.761000000000002,0.0,6.0,4.0
399,CHEMBL1318818,COc1cc(CNc2ccc(N3CCCC3)cc2)ccc1OCc1ccccc1F,inactive,406.5010000000001,5.625600000000005,1.0,4.0,4.265760395564545
400,CHEMBL1437954,CCOc1ccc2nc(N3CCCN(C(=O)Nc4ccccc4C)CC3)c(C#N)cc2c1,inactive,429.52400000000017,4.557800000000004,1.0,5.0,4.411840383616908
401,CHEMBL1886015,Nc1nc(O)cc(N=Nc2ccc(O)cc2)n1,inactive,231.215,1.8853999999999995,3.0,7.0,4.573651426212493
402,CHEMBL1599120,CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2ccc(Br)s2)C(=O)C1,inactive,453.3980000000001,5.369800000000005,1.0,5.0,4.667965722972482
403,CHEMBL3192031,O=C(O)CC1SC(N/N=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)=NC1=O,inactive,422.80600000000015,2.9044000000000016,2.0,8.0,4.458046525541763
404,CHEMBL1599047,CC(C)c1ccc(Nc2ccc(C(=O)O)cc2[N+](=O)[O-])cc1,inactive,300.314,4.160000000000003,2.0,4.0,4.150519162756014
405,CHEMBL1497208,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccccc1,inactive,292.722,1.3424,0.0,4.0,4.729088360589519
406,CHEMBL1594191,CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(Cl)cc1,inactive,393.84800000000007,4.132920000000002,2.0,5.0,4.366733588844576
407,CHEMBL1565810,Cc1ccc(S(=O)(=O)NN2C(=O)/C(=C/c3cccs3)SC2=S)cc1,inactive,396.5400000000001,3.1512200000000012,1.0,6.0,4.452717692036697
408,CHEMBL1717890,O=C(NC1=CC(=O)c2ccccc2C1=O)c1ccccc1,inactive,277.279,2.379500000000001,1.0,3.0,4.733768303310106
409,CHEMBL1477046,Cc1ccc(S(=O)(=O)Nc2nc(-c3ccc(F)cc3)cs2)cc1,inactive,348.42400000000004,4.058420000000003,1.0,4.0,4.151441427876237
410,CHEMBL1533464,O=C(O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccoc2CC3)cc1,inactive,348.2800000000001,3.9479000000000024,1.0,4.0,4.0504148486733484
411,CHEMBL1966224,Oc1ccc(/C=N/N=C(c2ccccc2)c2ccccc2)c(O)c1O,inactive,332.3590000000001,3.6749000000000027,3.0,5.0,4.631341287607773
412,CHEMBL1494242,COc1cc(/C=C2/C(=N)N3C(c4ccccc4)=CSC3=NC2=O)ccc1OCC(=O)O,inactive,435.46100000000024,3.4628700000000014,2.0,6.0,4.0
413,CHEMBL187266,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,inactive,294.35,4.247920000000003,0.0,3.0,4.0
415,CHEMBL1376342,O=C(O)c1ccc(N(c2ccccc2)c2ccccc2)cc1,inactive,289.33400000000006,4.854600000000003,1.0,2.0,4.219754716134648
416,CHEMBL1533621,O=C1C=C(Nc2cccc3cccnc23)c2ccccc2C1=O,inactive,300.31700000000006,3.4532000000000016,1.0,4.0,4.297914278564175
418,CHEMBL1497243,CCOC(=O)c1cc(-c2ccc(/C=C3/C(=O)N(c4ccc(C(=O)O)cc4)N=C3C)o2)ccc1Cl,inactive,478.88800000000015,5.281000000000003,1.0,6.0,4.673254620434678
419,CHEMBL1408935,COc1cc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc(OC)c1OC,inactive,466.5620000000003,2.807100000000001,1.0,8.0,4.187287133234631
420,CHEMBL1521427,CC1=NN(Cc2ccccc2)C(=O)C1C(c1ccccc1)C(C#N)C#N,inactive,342.40200000000004,3.468060000000002,0.0,4.0,4.256803918551299
421,CHEMBL1418928,CCOC(=O)c1c(-c2cccc(C)c2)csc1NC(=O)C1CC=CCC1C(=O)O,inactive,413.4950000000002,4.505720000000003,2.0,5.0,4.214385475053176
422,CHEMBL1411089,Cc1cc(C)c(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)cc1C,inactive,345.3760000000001,2.528360000000001,0.0,5.0,4.117760151981177
423,CHEMBL1536196,CNCc1ccccc1Sc1ccc(O)c(O)c1.O=C(O)/C=C\C(=O)O,inactive,377.41800000000006,2.6802,5.0,6.0,4.674074044228534
424,CHEMBL1434750,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc(Cl)cc2)SC1=S,inactive,498.8070000000002,4.967300000000003,1.0,5.0,4.605548319173784
425,CHEMBL1395453,CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2ccc([N+](=O)[O-])cc2)nc1C,inactive,483.4580000000002,3.912320000000003,1.0,10.0,4.419075024324381
426,CHEMBL1698646,Cc1ccc(S(=O)(=O)N2[C@@H](c3ccc(Cl)c(Cl)c3)C(C(=O)O)=C[C@H]2CC2CCCC2)cc1,inactive,494.44000000000034,6.007320000000005,1.0,3.0,4.362210170637771
427,CHEMBL1464715,CSC1=C(C#N)C(=O)NC(c2ccccc2O)S1,inactive,278.358,2.3519800000000006,2.0,5.0,4.34524606674707
428,CHEMBL1454835,Cc1ccc(N2C(=O)NC(=O)/C(=C\c3cc(C)n(-c4ccc(C(=O)O)cc4)c3C)C2=O)cc1,inactive,443.4590000000002,3.7671600000000023,2.0,5.0,4.0
429,CHEMBL1967862,O=C1/C(=N\S(=O)(=O)c2ccc([N+](=O)[O-])cc2)C(Cl)=C(O)c2ccccc21,inactive,392.77600000000007,3.086400000000001,1.0,6.0,4.114017188645027
430,CHEMBL3196320,O=C1CCC/C(=N/Nc2ccc(Cl)cc2)C1,inactive,236.70200000000003,3.2510000000000012,1.0,3.0,4.030258023237145
431,CHEMBL1376311,N#Cc1c(O)nc(SCC(=O)N2c3ccccc3Sc3ccccc32)nc1-c1ccccc1,inactive,468.56300000000016,5.6424800000000035,1.0,7.0,4.409492537991417
432,CHEMBL1425600,CCCOc1cccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2c2cc(C)on2)c1,inactive,458.4700000000002,5.300920000000005,1.0,7.0,4.486915639534856
433,CHEMBL1581845,CC1(C)CC(=O)C=C(NC2=CC3OC(c4ccccc4)OCC3OC2=O)C1,inactive,369.4170000000002,2.772500000000001,1.0,6.0,4.0
434,CHEMBL1346365,Cc1ccc(/C=C2\SC(NS(=O)(=O)c3cccs3)=NC2=O)cc1,inactive,364.47300000000007,3.005320000000001,1.0,5.0,4.145390361904205
435,CHEMBL1543152,O=C1NC(=O)C(=Cc2ccccc2Oc2ccc(F)cc2)C(=O)N1,inactive,326.283,2.3674,2.0,4.0,4.425505731714672
436,CHEMBL1464721,O=C(O)c1cccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)c1,inactive,327.72300000000007,3.3263000000000007,2.0,4.0,4.80771138743188
437,CHEMBL3145167,COc1ccc(-c2cc(C(F)(F)F)c3c(=O)n(-c4ccccc4)[nH]c3n2)cc1,inactive,385.34499999999997,4.408200000000003,1.0,4.0,4.354970935278858
438,CHEMBL1386235,CCCSc1nc(O)c(C(c2ccc(OC)c(O)c2)c2c(O)nc(SCCC)n(C)c2=O)c(=O)n1C,inactive,534.6600000000003,3.1838000000000006,3.0,12.0,4.375821074251977
439,CHEMBL1324181,COc1cc(/C=C2\SC(NS(=O)(=O)c3ccccc3)=NC2=O)c([N+](=O)[O-])cc1OC,inactive,449.46600000000024,2.5608000000000004,1.0,8.0,4.362710452321825
440,CHEMBL1369592,COC(=O)CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OC)cc1,inactive,350.37400000000014,3.044500000000001,0.0,5.0,4.477686204843333
441,CHEMBL1698859,O=C1C(O)=CC(=C(c2ccccc2)c2ccccc2)c2ccccc21,inactive,324.3790000000001,5.283900000000004,1.0,2.0,4.0
442,CHEMBL1359070,CN(C)c1ccc(C=C2C(=O)NC(=S)NC2=O)cc1[N+](=O)[O-],inactive,320.33000000000004,0.5750999999999996,2.0,6.0,4.892111974817201
443,CHEMBL1581916,COc1cc2c3c(c1)-c1c(sn(-c4cc(OC)ccc4OC)c1=S)C(C)(C)N3C(=O)C2=O,inactive,468.55600000000027,4.7390900000000045,0.0,8.0,4.207958689287918
444,CHEMBL1536548,O=C1/C(=C/c2cccs2)SC(=S)N1NS(=O)(=O)c1ccccc1,inactive,382.5130000000001,2.8428000000000004,1.0,6.0,4.241088107602026
445,CHEMBL1560629,Cc1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c(C)n1-c1cc(C(=O)O)cc(C(=O)O)c1,inactive,491.4310000000003,3.2960400000000014,3.0,6.0,4.196611175016386
446,CHEMBL1359054,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2cccc(C(=O)O)c2)o1,inactive,374.3520000000001,3.106200000000001,2.0,4.0,4.5141366704026655
447,CHEMBL1398748,O=C(O)c1cccc2c1C(=O)c1ccc(-c3ccc(F)cc3OCc3ccccc3)cc1S2(=O)=O,inactive,488.4920000000002,5.147100000000004,1.0,5.0,4.296966695266314
448,CHEMBL1364221,O=C(O)c1ccc(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])cc1,inactive,334.67500000000007,3.2262000000000004,2.0,7.0,4.921905849593589
449,CHEMBL1604527,Cc1ccc(C)c(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)c1,inactive,331.34900000000005,2.2199400000000002,0.0,5.0,4.0
450,CHEMBL1324111,Cc1c(Br)c(O)c(Br)c2sc(=O)oc12,inactive,339.9920000000001,3.39352,1.0,4.0,4.205651396103917
451,CHEMBL1718737,Cn1c2ccccc2c2ccc3c(c21)C(=O)C=CC3=O,inactive,261.28,3.266700000000002,0.0,3.0,4.801893001126598
452,CHEMBL1575481,COc1ccc(/C=C2/SC(=S)N(CC(=O)O)C2=O)cc1OCc1ccc(Cl)cc1,inactive,449.9370000000001,4.213400000000003,1.0,6.0,4.0
453,CHEMBL1599312,NS(=O)(=O)c1ccc(-c2ccc(C=C3C(=O)NC(=O)NC3=O)o2)cc1,inactive,361.3350000000001,0.34340000000000004,3.0,6.0,4.0
454,CHEMBL3392033,N#Cc1c(N)sc(=S)c2c1CCCCC2,inactive,236.36499999999992,3.2003700000000013,1.0,4.0,4.0
